offer_id,param_name,param_value
НФ-00005353,Реверс,Да
НФ-00005353,Толкатель,Да
НФ-00005353,Формовочная насадка для фарша,Да
НФ-00003181,Количество в ящике,4
НФ-00003181,Производитель,Domotec
НФ-00003181,Состояние,Новое
НФ-00003181,Страна производитель,Китай
НФ-00003181,Длина сетевого шнура (м),1
НФ-00003181,Защита от перегрузок,Да
НФ-00003181,Количество насадок для приготовления колбас,1
НФ-00003181,Количество решеток,3
НФ-00003181,Максимальная высота посуды (мм),120
НФ-00003181,Максимальное время непрерывной работы (мин),7
НФ-00003181,Материал корпуса,Пластик
НФ-00003181,Материал лотка,металл
НФ-00003181,Материал рабочей камеры,металл
НФ-00003181,Мощность при заблокированном двигателе (Вт),1500
НФ-00003181,Насадка для нарезки печенья,Нет
НФ-00003181,Насадка для приготовления колбас,Да
НФ-00003181,Насадка для приготовления пюре,Нет
НФ-00003181,Насадка-кеббе,Да
НФ-00003181,Насадка-соковыжималка для цитрусовых,Нет
НФ-00003181,Насадка-соковыжималка для ягод,Нет
НФ-00003181,Насадка-терка,Нет
НФ-00003181,Насадка-шинковка,Нет
НФ-00003181,Номинальная мощность (Вт),750
НФ-00003181,Отсек для хранения насадок,Нет
НФ-00003181,Отсек для шнура,Нет
НФ-00003181,Производительность мясорубки (кг/мин),1.2
НФ-00003181,Прорезиненные ножки,Да
НФ-00003181,Реверс,Да
НФ-00003181,Толкатель,Да
НФ-00003181,Формовочная насадка для фарша,Да
НФ-00003182,Количество в ящике,4
НФ-00003182,Производитель,Domotec
НФ-00003182,Состояние,Новое
НФ-00003182,Страна производитель,Китай
НФ-00003182,Защита от перегрузок,Да
НФ-00003182,Количество решеток,3
НФ-00003182,Максимальное время непрерывной работы (мин),7
НФ-00003182,Материал корпуса,Пластик
НФ-00003182,Материал лотка,металл
НФ-00003182,Материал рабочей камеры,металл
НФ-00003182,Мощность при заблокированном двигателе (Вт),1600
НФ-00003182,Насадка для нарезки печенья,Нет
НФ-00003182,Насадка для приготовления колбас,Да
НФ-00003182,Насадка для приготовления пюре,Нет
НФ-00003182,Насадка-кеббе,Да
НФ-00003182,Насадка-соковыжималка для цитрусовых,Нет
